0.16,0.77
0,104.28,218.0,192.87,220.14,188.47
216.57,0,211.71,245.55,129.6,171.4
178.02,146.0,0,139.22,222.47,102.27
160.19,121.82,135.89,0,110.19,172.68
214.02,162.24,107.82,211.16,0,169.06
124.6,202.24,161.98,184.28,196.31,0
